0.202,0.02,0.0,0.0,0.987,0.0,0.0,0.0,0.316,0.0
0.166,0.067,0.012,0.0,0.991,0.0,0.0,0.0,0.302,0.0
0.355,0.009,0.014,0.0,0.951,0.0,0.002,0.0,0.079,0.0
0.197,0.096,0.021,0.0,0.982,0.0,0.029,0.0,0.518,0.0
0.32,0.029,0.002,0.0,0.943,0.0,0.013,0.0,0.098,0.0
0.096,0.2,0.0,0.0,0.954,0.0,0.004,0.0,0.564,0.0
0.32,0.015,0.008,0.0,0.989,0.0,0.0,0.0,0.268,0.0
0.151,0.211,0.02,0.0,0.973,0.0,0.001,0.0,0.262,0.0
