0.7018
0.7092
0.709
0.7064
0.7044
0.7613
0.7944
0.7961
0.7963
0.7956
0.8089
0.8091
0.8077
0.807
0.8059
0.8413
0.8371
0.835
0.8329
0.8311
0.8394
0.8375
0.8354
0.8338
0.8322
0.8321
0.8421
0.8411
0.8394
0.8381
0.8435
0.8436
0.8411
0.8393
0.8377
0.8396
0.8417
0.8409
0.8399
0.8387
0.8402
0.8379
0.8372
0.8356
0.8351
0.8355
0.8436
0.8427
0.8421
0.8416
0.8439
0.8492
0.8489
0.8472
0.8463
0.8537
0.855
0.8535
0.8526
0.8516
0.85
0.855
0.8533
0.852
0.8508
