0.2648
0.5386
0.558
0.5694
0.5655
0.7464
0.7555
0.7525
0.747
0.754
0.7582
0.7768
0.7702
0.7754
0.7793
0.8471
0.8573
0.856
0.853
0.8472
0.863
0.8605
0.8714
0.8636
0.8588
0.861
0.8661
0.861
0.8567
0.8597
0.8619
0.8631
0.8617
0.8586
0.8561
0.8556
0.861
0.8567
0.8558
0.8676
0.8631
0.8666
0.8657
0.8634
0.8613
0.8712
0.8684
0.8659
0.8632
0.8623
0.8592
0.8611
0.8599
0.859
0.8576
0.8668
0.8662
0.8701
0.8666
0.8632
0.8693
0.8696
0.8684
0.8655
0.8634
0.8715
0.8698
0.8674
0.8724
0.8683
0.8728
0.8707
0.8672
0.8673
0.8668
