0.1511
0.1072
0.1058
0.108
0.1092
0.1111
0.1123
0.1137
0.1144
0.1152
0.1154
0.1159
0.1158
0.1158
0.1159
0.1158
0.1156
0.1156
0.1156
0.1153
0.2352
0.2237
0.2073
0.1894
0.1744
0.1636
0.1557
0.1506
0.1463
0.1427
0.1402
0.1385
0.1372
0.1364
0.1356
0.1349
0.1343
0.134
0.1336
0.1328
0.3102
0.227
0.1733
0.1408
0.1275
0.1226
0.1203
0.1192
0.1182
0.117
0.1165
0.1162
0.1155
0.1151
0.115
0.1145
0.1142
0.1138
0.1136
0.1134
0.2603
0.268
0.2717
0.2581
0.244
0.2278
0.2158
0.2056
0.1969
0.1903
0.1834
0.1771
0.1729
0.169
0.1651
0.1638
0.1628
0.1607
0.159
0.1574
