0.0,0.0,0.0,0.0,0.002036659877800407,0.16367713004484305,1.0,0.9348249027237354,0.0,0.0
0.9744897959183674,0.9823788546255506,0.8895348837209303,0.9643564356435643,0.9389002036659878,0.9338565022421524,0.9749478079331941,0.9892996108949417,0.6919917864476386,0.018830525272547076
0.9642857142857143,0.986784140969163,0.8992248062015504,0.9643564356435643,0.9572301425661914,0.9316143497757847,0.9791231732776617,0.9892996108949417,0.7833675564681725,0.009910802775024777
0.9836734693877551,0.9885462555066079,0.9273255813953488,0.9643564356435643,0.9582484725050916,0.9439461883408071,0.9739039665970772,0.9854085603112841,0.75564681724846,0.02081268582755203
0.9836734693877551,0.9903083700440528,0.9282945736434108,0.9653465346534653,0.9663951120162932,0.9618834080717489,0.9728601252609603,0.9873540856031129,0.8706365503080082,0.018830525272547076
0.9836734693877551,0.9894273127753304,0.937984496124031,0.9702970297029703,0.9653767820773931,0.9630044843049327,0.9728601252609603,0.9854085603112841,0.8788501026694046,0.019821605550049554
0.9795918367346939,0.9920704845814978,0.9234496124031008,0.9742574257425742,0.9704684317718941,0.9708520179372198,0.9728601252609603,0.9873540856031129,0.8603696098562629,0.01288404360753221
0.9846938775510204,0.986784140969163,0.9428294573643411,0.9702970297029703,0.9704684317718941,0.9708520179372198,0.9739039665970772,0.9863813229571985,0.8675564681724846,0.015857284440039643
0.986734693877551,0.9911894273127754,0.9496124031007752,0.9742574257425742,0.9704684317718941,0.9708520179372198,0.9749478079331941,0.9863813229571985,0.8880903490759754,0.017839444995044598
0.9826530612244898,0.9938325991189427,0.9515503875968992,0.9752475247524752,0.9745417515274949,0.9719730941704036,0.9770354906054279,0.9844357976653697,0.8490759753593429,0.006937561942517344
0.9816326530612245,0.9938325991189427,0.9282945736434108,0.9752475247524752,0.9837067209775967,0.9775784753363229,0.9770354906054279,0.9854085603112841,0.7802874743326489,0.003964321110009911
0.986734693877551,0.9894273127753304,0.9583333333333334,0.9722772277227723,0.9806517311608961,0.9753363228699552,0.9770354906054279,0.9863813229571985,0.8942505133470225,0.009910802775024777
0.9887755102040816,0.986784140969163,0.9593023255813954,0.9722772277227723,0.9786150712830958,0.9730941704035875,0.9822546972860126,0.9834630350194552,0.9271047227926078,0.01288404360753221
0.9857142857142858,0.9938325991189427,0.9476744186046512,0.9782178217821782,0.9816700610997964,0.9786995515695067,0.9780793319415448,0.9824902723735408,0.8819301848049281,0.003964321110009911
0.9897959183673469,0.9911894273127754,0.9641472868217055,0.9782178217821782,0.9826883910386965,0.9831838565022422,0.9791231732776617,0.9844357976653697,0.9414784394250514,0.006937561942517344
